url,embedding
https://www.cm-alliance.com/cybersecurity-blog,"[-0.10056375712156296, 0.0014963073190301657, -0.0728854164481163, 0.054099950939416885, 0.014466749504208565, 0.0036443411372601986, -0.00442770728841424, 0.04539794102311134, 0.05088147893548012, -0.05851234868168831, -0.04809311404824257, -0.054290395230054855, -0.017432108521461487, -0.1013387069106102, 0.03837502375245094, -0.029350996017456055, 0.016330134123563766, 0.011166184209287167, -0.08536646515130997, -0.01936565712094307, 0.016925716772675514, -0.029401177540421486, -0.010241935029625893, -0.029797354713082314, 0.008120373822748661, -0.15028709173202515, 0.00595052307471633, 0.02117626555263996, 0.010900620371103287, 0.05292268097400665, 0.08151976764202118, 0.03401022031903267, 0.03746762499213219, -0.018578803166747093, -0.01908808760344982, -0.018199924379587173, -0.10394950956106186, 0.04956530034542084, -0.04045048728585243, -0.01739792712032795, -0.04149133712053299, -0.01868167147040367, -0.06291470676660538, 0.07914420962333679, -0.04167499765753746, -0.015501647256314754, -0.03250203654170036, 0.022382836788892746, 0.05861460790038109, 0.03282701224088669, 0.016504604369401932, -0.0630442351102829, -0.09098455309867859, 0.012731342576444149, -0.0625990480184555, 0.036501336842775345, -0.014125688932836056, 0.007929136045277119, -0.05980673059821129, 0.06419366598129272, 0.02181275561451912, -0.06246449053287506, 0.0034636028576642275, 0.003690563142299652, -0.05923694744706154, 0.07087665796279907, -0.08902886509895325, 0.008747146464884281, -0.05759512633085251, -0.025622136890888214, -0.011424927972257137, -0.007396048866212368, -0.06924783438444138, 0.009894168935716152, 0.000909804948605597, -0.009203214198350906, -0.07067620009183884, 0.019817357882857323, -0.05896240100264549, 0.10725677013397217, 0.014797063544392586, -0.010493534617125988, -0.02177254483103752, 0.06853420287370682, 0.08037533611059189, -0.0003708591975737363, 0.03781212121248245, 0.02507840283215046, 0.022067856043577194, -0.0362045057117939, -0.03923492506146431, 0.01553208939731121, -0.06368349492549896, -0.04662784934043884, -0.0776851624250412, 0.04695693403482437, -0.018285656347870827, -0.084066241979599, -0.05043832212686539, 0.019527526572346687, -0.01833362691104412, 0.018259942531585693, -0.06196751818060875, -0.01087468583136797, 0.07190430909395218, 0.0052088904194533825, 0.045287758111953735, 0.018113374710083008, 0.035082340240478516, 0.06192620471119881, -0.024631457403302193, 0.013529726304113865, 0.013421396724879742, 0.014416457153856754, -0.019076727330684662, -0.02267284132540226, 0.013578600250184536, 0.030295176431536674, 0.09450822323560715, -0.06888039410114288, 0.09522124379873276, 0.04177752882242203, -0.05560281127691269, -0.05505649372935295, -0.020828252658247948, -0.06051120534539223, 0.07778718322515488, -1.807959535390619e-33, 0.0737423524260521, 0.09885940700769424, 0.034522153437137604, 0.042782653123140335, -0.05806830897927284, -0.014936964027583599, 0.008927196264266968, -0.03765161707997322, -0.03877383470535278, -0.010823285207152367, -0.0010299099376425147, 0.020217953249812126, 0.07425978779792786, -0.03766888752579689, -0.09641600400209427, 0.009198633953928947, 0.0041517638601362705, 0.08169775456190109, 0.07061956822872162, 0.024762332439422607, -0.012377046048641205, -0.014849767088890076, 0.02733164094388485, 0.022479113191366196, 0.11491347849369049, 0.009984452277421951, 0.013527907431125641, 0.018694892525672913, -0.03933832421898842, -0.010779246687889099, 0.02170475944876671, -0.045731380581855774, -0.03907633572816849, 0.007267293520271778, 0.061227571219205856, 0.02081831730902195, -0.07671485096216202, -0.040454305708408356, -0.05513531342148781, -0.009861284866929054, 0.040503114461898804, -0.07152167707681656, -0.08376723527908325, 0.00938474666327238, -0.08641570806503296, -0.044500600546598434, -0.010918041691184044, -0.028777725994586945, 0.04246373847126961, -0.006717396900057793, -0.02414609305560589, 0.041143760085105896, -0.0937328115105629, -0.012629118748009205, -0.0436219647526741, -0.020145932212471962, -0.08424977958202362, -0.042118147015571594, -0.044007882475852966, -0.016908368095755577, 0.03495388105511665, -0.024336062371730804, -0.03712945058941841, -0.02135154977440834, -0.10252375155687332, -0.13922075927257538, -0.04062723368406296, -0.06382373720407486, -0.039598122239112854, -0.05530655384063721, -0.008795661851763725, 0.013241482898592949, 0.0216788649559021, 0.05505170300602913, -0.08102694153785706, 0.057441748678684235, -0.05483066663146019, 0.0006638192571699619, 0.019697612151503563, 0.04925926402211189, 0.06809886544942856, -0.09619837254285812, -0.03435097634792328, 0.045308101922273636, 0.128762885928154, 0.05508769676089287, 0.037507738918066025, -0.054459650069475174, -0.029247835278511047, 0.026528313755989075, -0.06258248537778854, -0.001211755909025669, -0.05282209813594818, -0.01577199064195156, -0.05557337403297424, -6.526354278492437e-34, 0.021782105788588524, -0.097150519490242, -0.028124548494815826, -0.005679214373230934, 0.05791691318154335, 0.0448392815887928, 0.05318440496921539, 0.09089004993438721, 0.03502268344163895, 0.05017150938510895, -0.0614192895591259, 0.03860308974981308, 0.006862981244921684, -0.041368093341588974, 0.02071303315460682, 0.08981533348560333, -0.08573230355978012, 0.0009379146504215896, -0.05704056844115257, -0.013518692925572395, -0.027602387592196465, 0.010215502232313156, -0.007261688355356455, -0.01031128317117691, -0.09037306904792786, -0.013993228785693645, 0.03614966943860054, 0.05110964924097061, 0.05298148840665817, -0.027770305052399635, -0.04883759096264839, 0.015928909182548523, -0.10362792015075684, 0.03256550058722496, 0.04921596497297287, 0.004105426371097565, 0.0718161091208458, 0.09583009034395218, -0.01367148756980896, 0.05901138111948967, 0.09693033248186111, 0.017775816842913628, -0.02497420273721218, 0.02862565964460373, -0.04077490419149399, -0.0706394836306572, -0.024403562769293785, 0.012749680317938328, 0.03474017232656479, 0.0811605304479599, -0.018191466107964516, -0.03261008486151695, 0.032773490995168686, 0.07019977271556854, 0.014037840999662876, 0.022437049075961113, 0.12514722347259521, -0.006589490920305252, 0.06762301176786423, 0.02362246811389923, -0.011329997330904007, -0.06471022963523865, 0.0506042055785656, -0.039327554404735565, 0.09037801623344421, 0.02311422862112522, 0.05596160143613815, -0.08201880753040314, 0.023988327011466026, -0.003842180361971259, -0.03366240859031677, -0.005051044747233391, 0.030023908242583275, -0.005122076719999313, 0.19101455807685852, -0.009699403308331966, -0.014921722933650017, -0.06708122044801712, -9.18537043617107e-05, 0.02806807868182659, 0.1253231316804886, 0.042029354721307755, 0.06798575073480606, -0.07007306814193726, 0.036441389471292496, -0.018281567841768265, 0.03471630439162254, 0.0740702673792839, 0.026416968554258347, -0.0815122053027153, -0.03684801980853081, 0.013558721169829369, 0.014604225754737854, -0.017613723874092102, -0.03052014485001564, -1.904463431401382e-08, 0.027875158935785294, 0.017564795911312103, 0.10040462762117386, 0.07420147210359573, -0.03424568474292755, 0.016937021166086197, -0.009572922252118587, 0.012118819169700146, -0.024754086509346962, -0.06698918342590332, -0.025297069922089577, -0.0639447346329689, 0.051916804164648056, 0.03855930641293526, -0.01445910707116127, 0.0004487113037612289, 0.0019374307012185454, -0.025312034413218498, 0.025048771873116493, -0.013639302924275398, -0.05285700038075447, 0.03939162939786911, -0.0023009460419416428, -0.008076615631580353, 0.037660177797079086, -0.0043327780440449715, -0.01740131713449955, 0.08065323531627655, -0.03627999126911163, -0.03201036900281906, 0.043795809149742126, 0.042544059455394745, 0.012374905869364738, 0.009683707728981972, -0.08214656263589859, -0.0038567970041185617, -0.03755922615528107, -0.06943563371896744, 0.01421209517866373, -0.03196384757757187, 0.08584480732679367, 0.07606644183397293, -0.0296696275472641, 0.025886841118335724, 0.057890456169843674, 0.08299759030342102, 0.030729111284017563, -0.14687584340572357, -0.0027059989515691996, -0.004362472798675299, -0.0022566698025912046, -0.057760220021009445, 0.12455909699201584, 0.016947006806731224, -0.05818526819348335, 0.0011209514923393726, 0.012758211232721806, 0.00832145195454359, 0.04229984059929848, 0.10842902213335037, -0.011213034391403198, 0.05807258561253548, -4.618543607648462e-05, 0.007432652171701193]"
https://www.varonis.com/blog/cybersecurity-tips,"[-0.031757473945617676, -0.04660226032137871, -0.03450951352715492, -0.04148443043231964, 0.06321984529495239, 0.00805199146270752, 0.055236417800188065, 0.024610888212919235, -0.06687358021736145, 0.04043545201420784, -0.016588380560278893, 0.04008126258850098, 0.0370260626077652, -0.005167212802916765, -0.0007704995223321021, 0.07467028498649597, 0.03421095386147499, 0.006922179367393255, -0.05272616446018219, -0.04376152530312538, -0.059260234236717224, 0.011866382323205471, -0.0236944742500782, -0.022248072549700737, -0.09598134458065033, 0.08183721452951431, 0.03634990006685257, -0.04336182400584221, -0.02385595068335533, -0.07378507405519485, 0.04015020281076431, -0.07093818485736847, 0.04161516949534416, 0.08684878796339035, -0.0452939048409462, 0.013794981874525547, 0.0717242956161499, -0.025787314400076866, -0.013493177480995655, -0.04054584726691246, -0.03458940237760544, -0.04629528895020485, -0.06658007949590683, 0.0018809488974511623, -0.0036418477538973093, 0.0031636240892112255, -0.012362963519990444, -0.04167262464761734, 0.010735428892076015, 0.0006428345805034041, 0.02116253226995468, -0.08333423733711243, -0.012190990149974823, 0.08962122350931168, -0.12070058286190033, -0.008178017102181911, -0.007396894972771406, -0.022073082625865936, -0.021923663094639778, -0.06841324269771576, -0.012560127303004265, 0.0008510799962095916, 0.023855898529291153, 0.01198235247284174, 0.019990719854831696, 0.03592630848288536, 0.026188593357801437, 0.06203050538897514, 0.0679129958152771, 0.008970551192760468, -0.03433195501565933, -0.012607729062438011, -0.04718717560172081, 0.10214884579181671, -0.028518421575427055, 0.04505360499024391, 0.017007190734148026, -0.05520495027303696, 0.11188207566738129, -0.008621984161436558, 0.016970494762063026, 0.09088307619094849, -0.00540474196895957, 0.12134381383657455, 0.008989687077701092, -0.005680812988430262, -0.03813965618610382, 0.0018414129735901952, 0.01606278494000435, -0.00942162238061428, 0.09338480979204178, 0.006874267477542162, 0.05228786915540695, 0.03187794238328934, 0.020913954824209213, -0.04257215932011604, -0.05777912586927414, -0.05442322418093681, -0.024632807821035385, 0.019073929637670517, -0.03834833577275276, -0.02117665857076645, -0.06821206212043762, -0.0019619986414909363, -0.010034647770226002, -0.024695828557014465, 0.07786042243242264, -0.07812091708183289, -0.006338871084153652, 0.06374846398830414, -0.030382800847291946, 0.028821680694818497, -0.03596650809049606, -0.07725749909877777, 0.05145915225148201, -0.01937403716146946, -0.10271339863538742, 0.06264664232730865, -0.0453730970621109, 0.04481840506196022, 0.05635092034935951, -0.004804450552910566, 0.05484580621123314, -0.029755424708127975, 0.0772588849067688, 0.0346379391849041, -0.11184198409318924, 7.668404253830396e-33, -0.02225060947239399, 0.02606402337551117, -0.008052938617765903, -0.039440006017684937, 0.032297972589731216, -0.005947967525571585, 0.03514522314071655, 0.03848512843251228, -0.07654562592506409, 0.09258722513914108, -0.08265794813632965, 0.062342286109924316, -0.01971272937953472, -0.022282198071479797, 0.05616334080696106, 0.032279081642627716, 0.08421479165554047, 0.04451831057667732, -0.0004725436738226563, -0.03779682144522667, 0.06392136216163635, -0.06167466193437576, 0.09410227835178375, 0.006283178459852934, 0.13733617961406708, -0.04299994930624962, 0.014904463663697243, 0.020840059965848923, 0.11179479211568832, 0.019430868327617645, -0.10663224011659622, 0.0014990135096013546, -0.026399334892630577, 0.05712461844086647, -0.0019505631644278765, 0.04435966536402702, -0.07853710651397705, -0.07305159419775009, -0.0025627065915614367, 0.010261758230626583, -0.0618363693356514, 0.06241966411471367, 0.02494323067367077, -0.01601441204547882, 0.020988604053854942, -0.002357498276978731, 0.015223026275634766, -0.023583009839057922, -0.006198997143656015, -0.059383150190114975, -0.030977683141827583, -0.028536634519696236, -0.04331880062818527, -0.008466019295156002, -0.08343840390443802, -0.030523978173732758, 0.01346688810735941, -0.07669245451688766, 0.008124526590108871, 0.03011496551334858, -0.08464821428060532, -0.0496310330927372, -0.005378739442676306, -0.008135700598359108, 2.4616989321657456e-05, -0.03913499414920807, 0.055788684636354446, -0.01324532926082611, 0.031534209847450256, 0.024361349642276764, -0.021765166893601418, -0.00124494475312531, 0.07190252095460892, 0.0004470308485906571, -0.05547361075878143, -0.056044526398181915, 0.019601939246058464, -0.01484811119735241, 0.021786140277981758, 0.0005454611964523792, -0.06160983443260193, -0.02702910825610161, 0.06287936866283417, 0.060551971197128296, -0.023539790883660316, 0.00514668133109808, -0.003262168727815151, -0.0029245002660900354, -0.09703494608402252, 0.045044898986816406, -0.0467044971883297, -0.04633166268467903, 0.08637867867946625, 0.0362604595720768, -0.07767903059720993, -5.704959141920636e-33, -0.07055439054965973, -0.0442657545208931, -0.054674625396728516, 0.019827336072921753, 0.025906670838594437, 0.026301175355911255, -0.003059909213334322, -0.009025564417243004, 0.03038247860968113, 0.02092188410460949, -0.036178238689899445, 0.007887997664511204, 0.03367340937256813, -0.031197698786854744, -0.019065942615270615, 0.05319766327738762, -0.038885992020368576, -0.05846082419157028, -0.01340858917683363, -0.06988736987113953, -0.006477945018559694, 0.12251266837120056, -0.05433625355362892, 0.031531140208244324, -0.003876872593536973, 0.026023151353001595, -0.03741743788123131, 0.025708239525556564, 0.09594455361366272, 0.036571040749549866, -0.04418511316180229, 0.02622838504612446, 0.05589856207370758, -0.0295319315046072, -0.03131686896085739, -0.04223179072141647, 0.10100943595170975, -0.06815578043460846, -0.0029606365133076906, 0.06623876094818115, 0.026927422732114792, 0.1035066545009613, -0.026228314265608788, -0.028765058144927025, -0.020251784473657608, 0.029018741101026535, -0.017205705866217613, 0.1305323839187622, 0.0008182165329344571, -0.04098676145076752, -0.004398894961923361, -0.013260387815535069, 0.02616402506828308, 0.033546462655067444, 0.012906789779663086, 0.004678263328969479, 0.022825736552476883, 0.0020849539432674646, -0.10040168464183807, 0.09611667692661285, 0.03024766966700554, 0.01379835233092308, -0.02515944093465805, 0.09818296134471893, 0.013140390627086163, 0.001641798298805952, 0.010171699337661266, 0.0432896725833416, -0.08717504143714905, -0.02812952548265457, 0.03159617632627487, 0.008061661384999752, -0.0020776893943548203, -0.0440574511885643, -0.024413518607616425, -0.11414114385843277, -0.06654497236013412, -0.08338270336389542, -0.008627387695014477, 0.057931676506996155, 0.009793718345463276, -0.02121524140238762, -0.06369095295667648, 0.06818950921297073, 0.06464315205812454, 0.07306462526321411, 0.07883458584547043, -0.024846550077199936, 0.03205076977610588, 0.02750207483768463, -0.16043801605701447, -0.09389675408601761, -0.10288563370704651, 0.08082091808319092, 0.01682482473552227, -4.823688826149919e-08, 0.05873093008995056, -0.035640962421894073, 0.05899914726614952, 0.0025259072426706553, 0.015139498747885227, 0.002987775020301342, -0.11496283859014511, 0.08557064086198807, 0.01747841387987137, -0.013350540772080421, 0.09602608531713486, -0.03282737359404564, -0.05736670643091202, -0.07801023870706558, 0.06550264358520508, 0.002128841122612357, 0.05047452449798584, -0.0011772112920880318, -0.03759942203760147, -0.02709757350385189, 0.07990579307079315, 0.016434600576758385, -0.06551185250282288, -0.0266385730355978, 0.06508305668830872, -0.0055386838503181934, 0.010343082249164581, 0.05895059555768967, 0.006386694498360157, 0.03725653514266014, -0.07688655704259872, -0.07889987528324127, 0.09409346431493759, -0.006585239432752132, 0.015580636449158192, 0.029423031955957413, 0.044104237109422684, -0.04614947736263275, 0.024717185646295547, 0.06506042927503586, 0.01524711400270462, 0.04261307045817375, 0.030836721882224083, 0.016801344230771065, -0.07615151256322861, -0.0221381988376379, -0.01404115092009306, -0.040677573531866074, 0.04908990114927292, -0.009524473920464516, 0.0392952561378479, -0.03630780056118965, 0.044330839067697525, 0.13578547537326813, 0.07419988512992859, 0.030804917216300964, -0.0019118499476462603, -0.006656176410615444, 0.05730470269918442, 0.10051228106021881, 0.05229299142956734, -0.09036032855510712, -0.05026882514357567, -0.013355006463825703]"
https://www.cisecurity.org/insights/blog/11-cyber-defense-tips-to-stay-secure-at-work-and-home,"[-0.006452964153140783, -0.007180618122220039, 0.01946854591369629, -0.05980628356337547, 0.0725119486451149, 0.055092692375183105, 0.07014071941375732, 0.017787517979741096, -0.0025781639851629734, -0.10074249655008316, -0.023722201585769653, 0.00047138039371930063, 0.0423491895198822, 0.02195608615875244, -0.0338192954659462, 0.01133738737553358, 0.011199708096683025, -0.028274577111005783, -0.041703127324581146, 0.026551470160484314, 0.06671996414661407, -0.017231453210115433, 0.02953721582889557, 0.053480491042137146, -0.07730578631162643, -0.01748494803905487, 0.028215441852808, -0.04172283783555031, -0.10170161724090576, -0.028705410659313202, 0.02800908498466015, -0.08654596656560898, -0.03924621641635895, 0.03788468614220619, -0.01254848949611187, -0.08117471635341644, 0.008742676116526127, 0.0676032230257988, 0.09790550917387009, -0.0033602211624383926, 0.01617022044956684, -0.09409525990486145, 0.012816228903830051, 0.01886838860809803, -0.019481882452964783, 0.03997669741511345, 0.009851736947894096, 0.03962205722928047, 0.019938459619879723, -0.015309326350688934, 0.0015583056956529617, -0.03258270397782326, -0.030407188460230827, 0.013884071260690689, -0.032671865075826645, -0.009795019403100014, 0.014701728709042072, -0.09310661256313324, 0.06202734261751175, -0.021216703578829765, 0.0398719385266304, -0.066347137093544, 0.10363200306892395, -0.020177312195301056, -0.03532353788614273, 0.0160475242882967, 0.002231140388175845, 0.0445379763841629, 0.048285502940416336, 0.08923136442899704, -0.028851501643657684, -0.01100398600101471, -0.030010707676410675, 0.14368636906147003, 0.05664996802806854, -0.04461400583386421, 0.013986821286380291, -0.049549732357263565, 0.00722625944763422, -0.003375850385054946, 0.05435881391167641, 0.02572052739560604, 0.04206248000264168, 0.07841386646032333, 0.040325578302145004, 0.11285142600536346, 0.05038239061832428, 0.046640440821647644, 0.08374304324388504, -0.029797125607728958, 0.001268487423658371, -0.04385611042380333, -0.001991760218515992, -0.004905803594738245, 0.06171397492289543, -0.06745630502700806, -0.07707780599594116, -0.03916631266474724, 0.032810330390930176, -0.00842678640037775, 0.02990845963358879, -0.037442125380039215, 0.09403427690267563, -0.08086841553449631, -0.007575574796646833, 0.03970170393586159, 0.057121969759464264, 0.08840843290090561, 0.06660698354244232, 0.04048923775553703, -0.041225023567676544, -0.038994237780570984, -0.07585512846708298, -0.010107544250786304, -0.0318833589553833, -0.05309591069817543, -0.0017042710678651929, 0.06786887347698212, 0.028311319649219513, -0.038169488310813904, 0.07807698845863342, 0.030376071110367775, 0.0396282859146595, -0.031012462452054024, 0.024118933826684952, -0.06903844326734543, -0.007076486479490995, 3.701352898173048e-33, -0.0071465191431343555, 0.12805026769638062, 0.003553390735760331, -0.05449038743972778, -0.013972774147987366, -0.0504792146384716, 0.03442667797207832, 0.06741935759782791, 0.0059366109780967236, 0.026759687811136246, -0.02185949496924877, 0.005451899953186512, 0.05557573214173317, 0.022989504039287567, -0.0465766042470932, 0.05059414356946945, 0.01743415929377079, -0.033823516219854355, 0.04340645670890808, -0.0941644012928009, 0.03961081802845001, -0.02543598599731922, 0.015239079482853413, 0.011689295992255211, 0.051279425621032715, -0.08184117823839188, -0.06472349911928177, 0.046422604471445084, -0.030617540702223778, -0.005824565421789885, -0.07036906480789185, -0.005886721890419722, -0.049226075410842896, 0.021758534014225006, 0.07739145308732986, 0.007072994485497475, 0.0027833341155201197, -0.060228876769542694, 0.02164837159216404, -0.043124109506607056, -0.056993041187524796, -0.018604697659611702, 0.012151084840297699, 0.035750675946474075, 0.07979553192853928, 0.05947168171405792, -0.06945064663887024, -0.030408846214413643, -0.0415637344121933, -0.0060555702075362206, -0.05399242788553238, -0.042375728487968445, 0.05400000140070915, 0.007208110298961401, -0.12833668291568756, -0.012509291991591454, -0.04735441505908966, -0.09979628771543503, 0.07269708067178726, -0.023934397846460342, -0.007454774342477322, -0.03320342302322388, 0.03397105261683464, -0.04335189238190651, -0.022817354649305344, -0.0851883664727211, 0.01485698577016592, -0.01681874319911003, -0.01319291815161705, -0.06385638564825058, 0.01313748024404049, -0.04500342905521393, 0.01873733662068844, 0.0027224435470998287, -0.05095484107732773, 0.006747347768396139, -0.056324321776628494, -0.03277020528912544, -0.017267880961298943, 0.07058802247047424, -0.03592279553413391, -0.0056075723841786385, 0.11039639264345169, -0.02607128955423832, 0.023468967527151108, -0.011011670343577862, -0.05233152210712433, -0.02351204864680767, -0.048085011541843414, 0.03321647644042969, 0.0444914884865284, -0.0557919442653656, -0.08473490178585052, 0.04606723040342331, 0.010653064586222172, -4.896952610498212e-33, -0.01612778566777706, 0.012374291196465492, 0.004067390691488981, 0.008802845142781734, -0.039693932980298996, 0.054612766951322556, 0.034226614981889725, -0.0015142445918172598, -0.000398397067328915, -0.0037059944588690996, -0.0051009273156523705, 0.10529186576604843, 0.03267429769039154, -0.11622560769319534, -0.02831917628645897, 0.03548044711351395, 0.02587142586708069, 0.044988010078668594, -0.09129242599010468, -0.023407546803355217, 0.01188887469470501, 0.006066686939448118, -0.07730240374803543, 0.00700757373124361, 0.014861703850328922, 0.022542396560311317, 0.0271466001868248, 0.0068067507818341255, 0.07247693836688995, 0.035210005939006805, 0.053563036024570465, 0.03006001189351082, 0.11553087085485458, 0.010095598176121712, -0.0006876836996525526, 0.032946523278951645, 0.05227773264050484, -0.01884770579636097, 0.07254695892333984, -0.021430330350995064, 0.029528286308050156, 0.08739718794822693, 0.01594318263232708, -0.05939454957842827, -0.021754343062639236, -0.018689831718802452, -0.03552098572254181, 0.05036033317446709, 0.007292171008884907, 0.005607305094599724, 0.06222153827548027, 0.037708036601543427, 0.010865251533687115, -0.08396363258361816, -0.0061316960491240025, 0.05910762399435043, -0.03634106367826462, -0.012422014027833939, -0.008750646375119686, 0.020103413611650467, -0.06851935386657715, -0.02462134137749672, -0.04028003290295601, 0.04924942925572395, -0.03236254304647446, -0.04856733977794647, -0.014950071461498737, 0.11066602915525436, -0.01903817430138588, -0.014184564352035522, -0.08670764416456223, 0.03999285027384758, -0.01808561198413372, -0.05558786541223526, -0.01688406802713871, -0.17814305424690247, 0.041581492871046066, 0.04710906371474266, -0.0630834773182869, 0.07500287890434265, 0.16093626618385315, -0.042112939059734344, -0.017393510788679123, -0.014946894720196724, -0.015928873792290688, 0.04080624133348465, 0.01308097131550312, -0.0051077804528176785, -0.02103550173342228, -0.04239502549171448, -0.023936474695801735, -0.04773484170436859, -0.11813623458147049, 0.06677622348070145, 0.005027183797210455, -5.7162115041364814e-08, 0.10581745207309723, 0.04982897266745567, 0.08093047142028809, 0.01906535029411316, -0.025510746985673904, 0.016721906140446663, -0.04543578624725342, -0.014347238466143608, -0.0471818633377552, -0.07336153835058212, 0.010535115376114845, -0.04852686822414398, 0.06435388326644897, -0.015448411926627159, 0.02540385164320469, -0.026755977421998978, -0.07431701570749283, -0.05168282240629196, -0.017556197941303253, -0.0489460788667202, 0.06747722625732422, -0.07454836368560791, -0.048978839069604874, -0.021479982882738113, 0.06749644875526428, 0.004646060522645712, -0.02019665017724037, -0.0071797920390963554, -0.03130451962351799, 0.04381345584988594, -0.05888998135924339, -0.05198022350668907, -0.08751899749040604, 0.07650897651910782, -0.049385298043489456, 0.05489134415984154, 0.016689855605363846, -0.11970295757055283, 0.05597076192498207, 0.015733202919363976, -0.007713122759014368, 0.0003389350022189319, 0.05854789540171623, -0.0021752193570137024, -0.09107398986816406, 0.007534766104072332, -0.055059272795915604, -0.08735274523496628, 0.012062774039804935, 0.0010736286640167236, 0.0008935162331908941, 0.023932790383696556, 0.07990948110818863, 0.14172638952732086, -0.007720392197370529, -0.00886610709130764, 0.046733614057302475, -0.02526426687836647, 0.010092975571751595, 0.15293695032596588, 0.0538678839802742, -0.07533051073551178, -0.04724465310573578, 0.03766212239861488]"
